mapping_id, reg_id, stmt_id, task_id, topic_score,core_score, aux_score,final_score
mid_115, Eudralex2007_18.34, Eudralex2007_18.34_1, STask302, 0.17489, 0.04196, 0.0, 0.17489
mid_116, Eudralex2007_18.34, Eudralex2007_18.34_1, ProtectingTask203, 0.36188, 0.37971, 0.0, 0.37971
mid_117, Eudralex2007_18.34, Eudralex2007_18.34_1, DisposingTask203, 0.15163, 0.31192, 0.0, 0.31192
mid_118, Eudralex2007_18.34, Eudralex2007_18.34_1, ComplaintRecordingTask201, 0.20856, 0.0, 0.0, 0.20856
mid_119, Eudralex2007_18.34, Eudralex2007_18.34_1, ComplaintRecordingTask202, 0.20856, 0.0, 0.0, 0.20856
mid_120, Eudralex2007_18.34, Eudralex2007_18.34_1, AspirinTabletMarkTask103, 0.45873, 0.67409, 0.0, 0.67409
mid_121, Eudralex2007_18.34, Eudralex2007_18.34_1, PurchasingTask103, 0.05794, 0.37971, 0.0, 0.37971
mid_122, Eudralex2007_18.34, Eudralex2007_18.34_1, ResultRecordingTask302, 0.3331, 0.0, 0.0, 0.3331
mid_123, Eudralex2007_18.34, Eudralex2007_18.34_1, ProtectingTask201, 0.31077, 0.37971, 0.0, 0.37971
mid_124, Eudralex2007_18.34, Eudralex2007_18.34_1, T102CleaningTask, 0.26785, 1.0, 0.0, 1.0
mid_125, Eudralex2007_18.34, Eudralex2007_18.34_1, CleaningTask_203, 0.2363, 1.0, 0.0, 1.0
mid_126, Eudralex2007_18.34, Eudralex2007_18.34_1, DataRecordingTask503, 0.25168, 0.0, 0.0, 0.25168
mid_127, Eudralex2007_18.34, Eudralex2007_18.34_1, S202Task, 0.16151, 0.5, 0.0, 0.5
mid_128, Eudralex2007_18.34, Eudralex2007_18.34_1, TankCleaningTask103, 0.26785, 1.0, 0.0, 1.0
mid_129, Eudralex2007_18.34, Eudralex2007_18.34_1, InvestigatingTask_303, 0.38411, 0.34126, 0.0, 0.38411
mid_130, Eudralex2007_18.34, Eudralex2007_18.34_1, InvestigatingTask_101, 0.37633, 0.17625, 0.0, 0.37633
mid_131, Eudralex2007_18.34, Eudralex2007_18.34_1, InvestigatingTask_102, 0.18706, 0.0, 0.0, 0.18706
mid_132, Eudralex2007_18.34, Eudralex2007_18.34_1, InvestigatingTask_203, 0.37633, 0.0, 0.0, 0.37633
mid_133, Eudralex2007_18.34, Eudralex2007_18.34_1, InvestigatingTask_104, 0.18706, 0.0, 0.0, 0.18706
mid_134, Eudralex2007_18.34, Eudralex2007_18.34_1, RecycleDisposal102, 0.3768, 0.64967, 0.0, 0.64967
mid_135, Eudralex2007_18.34, Eudralex2007_18.34_1, InvestigatingTask_103, 0.37633, 0.0, 0.0, 0.37633
mid_136, Eudralex2007_18.34, Eudralex2007_18.34_1, InvestigatingTask_301, 0.31705, 0.16501, 0.0, 0.31705
mid_137, Eudralex2007_18.34, Eudralex2007_18.34_1, DeviationRecordTask101, 0.28098, 0.0, 0.0, 0.28098
mid_138, Eudralex2007_18.34, Eudralex2007_18.34_1, BioDisposal101, 0.3768, 0.64967, 0.0, 0.64967
mid_139, Eudralex2007_18.34, Eudralex2007_18.34_1, InvestigatingTask_302, 0.31705, 0.16501, 0.0, 0.31705
mid_140, Eudralex2007_18.34, Eudralex2007_18.34_1, DeviationRecordTask103, 0.28098, 0.0, 0.0, 0.28098
mid_141, Eudralex2007_18.34, Eudralex2007_18.34_1, DeviationRecordTask102, 0.28098, 0.0, 0.0, 0.28098
mid_142, Eudralex2007_18.34, Eudralex2007_18.34_1, ToxicDisposal103, 0.3768, 0.64967, 0.0, 0.64967
mid_143, Eudralex2007_18.34, Eudralex2007_18.34_1, DeviationRecordTask104, 0.28098, 0.0, 0.0, 0.28098
mid_144, Eudralex2007_18.34, Eudralex2007_18.34_2, MarkingTask_302, 0.4138, 0.29438, 0.0, 0.4138
mid_145, Eudralex2007_18.34, Eudralex2007_18.34_2, P101Task, 0.3282, 0.0, 0.0, 0.3282
mid_146, Eudralex2007_18.34, Eudralex2007_18.34_2, DataRecordingTask501, 0.28545, 0.0, 0.0, 0.28545
mid_147, Eudralex2007_18.34, Eudralex2007_18.34_2, IncidentRecordingTask401, 0.23979, 0.0, 0.0, 0.23979
mid_148, Eudralex2007_18.34, Eudralex2007_18.34_2, AspirinTabletMarkTask101, 0.26017, 0.29438, 0.0, 0.29438
mid_149, Eudralex2007_18.34, Eudralex2007_18.34_2, AspirinTabletMarkTask102, 0.47497, 0.29438, 0.0, 0.47497
mid_150, Eudralex2007_18.34, Eudralex2007_18.34_2, AspirinStorageTask101, 0.42115, 0.0, 0.0, 0.42115
mid_151, Eudralex2007_18.34, Eudralex2007_18.34_2, ResultRecordingTask303, 0.3533, 0.0, 0.0, 0.3533
mid_152, Eudralex2007_18.34, Eudralex2007_18.34_2, StoringTask102, 0.42115, 0.0, 0.0, 0.42115
mid_153, Eudralex2007_18.34, Eudralex2007_18.34_2, PurchasingTask102, 0.35582, 0.0, 0.0, 0.35582
mid_154, Eudralex2007_18.34, Eudralex2007_18.34_2, ComplaintRecordingTask203, 0.23979, 0.0, 0.0, 0.23979
mid_155, Eudralex2007_18.34, Eudralex2007_18.34_2, STask303, 0.23039, 0.0, 0.0, 0.23039
mid_156, Eudralex2007_18.34, Eudralex2007_18.34_2, AcidPurchaseTask101, 0.39841, 0.0, 0.0, 0.39841
mid_157, Eudralex2007_18.34, Eudralex2007_18.34_2, CleaningTask_301, 0.31562, 0.5, 0.0, 0.5
mid_158, Eudralex2007_18.34, Eudralex2007_18.34_2, DisposingTask201, 0.13842, 0.26996, 0.0, 0.26996
mid_159, Eudralex2007_18.34, Eudralex2007_18.34_2, CleaningTask_302, 0.31562, 0.5, 0.0, 0.5
mid_160, Eudralex2007_18.34, Eudralex2007_18.34_2, ResultRecordingTask301, 0.3533, 0.0, 0.0, 0.3533
mid_161, Eudralex2007_18.34, Eudralex2007_18.34_2, P102Task, 0.33188, 0.0, 0.0, 0.33188
mid_162, Eudralex2007_18.34, Eudralex2007_18.34_2, MarkingTask_202, 0.4138, 0.29438, 0.0, 0.4138
mid_163, Eudralex2007_18.34, Eudralex2007_18.34_2, ProtectingTask202, 0.39841, 0.0, 0.0, 0.39841
mid_164, Eudralex2007_18.34, Eudralex2007_18.34_2, DataRecordingTask502, 0.28545, 0.0, 0.0, 0.28545
mid_165, Eudralex2007_18.34, Eudralex2007_18.34_2, P103Task, 0.33188, 0.0, 0.0, 0.33188
mid_166, Eudralex2007_18.34, Eudralex2007_18.34_2, MarkingTask_203, 0.4138, 0.29438, 0.0, 0.4138
mid_167, Eudralex2007_18.34, Eudralex2007_18.34_2, CleaningTask_201, 0.21513, 0.5, 0.0, 0.5
mid_168, Eudralex2007_18.34, Eudralex2007_18.34_2, CheckingTask402, 0.35901, 0.17625, 0.0, 0.35901
mid_169, Eudralex2007_18.34, Eudralex2007_18.34_2, CheckingTask403, 0.35901, 0.17625, 0.0, 0.35901
mid_170, Eudralex2007_18.34, Eudralex2007_18.34_2, S203Task, 0.25329, 0.0, 0.0, 0.25329
mid_171, Eudralex2007_18.34, Eudralex2007_18.34_2, MarkingTask_301, 0.4138, 0.29438, 0.0, 0.4138
mid_172, Eudralex2007_18.34, Eudralex2007_18.34_2, CheckingTask401, 0.35901, 0.17625, 0.0, 0.35901
mid_173, Eudralex2007_18.34, Eudralex2007_18.34_2, DisposingTask202, 0.13842, 0.26996, 0.0, 0.26996
mid_174, Eudralex2007_18.34, Eudralex2007_18.34_2, StoringTask104, 0.39841, 0.0, 0.0, 0.39841
mid_175, Eudralex2007_18.34, Eudralex2007_18.34_2, S201Task, 0.36111, 0.0, 0.0, 0.36111
mid_176, Eudralex2007_18.34, Eudralex2007_18.34_2, CleaningTask_303, 0.31562, 0.5, 0.0, 0.5
mid_177, Eudralex2007_18.34, Eudralex2007_18.34_2, PurchasingTask104, 0.39841, 0.0, 0.0, 0.39841
mid_178, Eudralex2007_18.34, Eudralex2007_18.34_2, CleaningTask_202, 0.36111, 0.5, 0.0, 0.5
mid_179, Eudralex2007_18.34, Eudralex2007_18.34_2, MarkingTask_303, 0.4138, 0.29438, 0.0, 0.4138
mid_180, Eudralex2007_18.34, Eudralex2007_18.34_2, IncidentRecordingTask403, 0.23979, 0.0, 0.0, 0.23979
mid_181, Eudralex2007_18.34, Eudralex2007_18.34_2, MarkingTask_201, 0.4138, 0.29438, 0.0, 0.4138
mid_182, Eudralex2007_18.34, Eudralex2007_18.34_2, IncidentRecordingTask402, 0.23979, 0.0, 0.0, 0.23979
mid_183, Eudralex2007_18.34, Eudralex2007_18.34_2, StoringTask103, 0.42115, 0.0, 0.0, 0.42115
mid_184, Eudralex2007_18.34, Eudralex2007_18.34_2, STask301, 0.23039, 0.0, 0.0, 0.23039
mid_185, Eudralex2007_18.34, Eudralex2007_18.34_2, T101CleaningTask, 0.36768, 0.5, 0.0, 0.5
mid_186, Eudralex2007_18.34, Eudralex2007_18.34_2, STask302, 0.23039, 0.0, 0.0, 0.23039
mid_187, Eudralex2007_18.34, Eudralex2007_18.34_2, ProtectingTask203, 0.39841, 0.0, 0.0, 0.39841
mid_188, Eudralex2007_18.34, Eudralex2007_18.34_2, DisposingTask203, 0.13842, 0.26996, 0.0, 0.26996
mid_189, Eudralex2007_18.34, Eudralex2007_18.34_2, ComplaintRecordingTask201, 0.25452, 0.0, 0.0, 0.25452
mid_190, Eudralex2007_18.34, Eudralex2007_18.34_2, ComplaintRecordingTask202, 0.25452, 0.0, 0.0, 0.25452
mid_191, Eudralex2007_18.34, Eudralex2007_18.34_2, AspirinTabletMarkTask103, 0.47912, 0.29438, 0.0, 0.47912
mid_192, Eudralex2007_18.34, Eudralex2007_18.34_2, ResultRecordingTask302, 0.3533, 0.0, 0.0, 0.3533
mid_193, Eudralex2007_18.34, Eudralex2007_18.34_2, ProtectingTask201, 0.35582, 0.0, 0.0, 0.35582
mid_194, Eudralex2007_18.34, Eudralex2007_18.34_2, T102CleaningTask, 0.36794, 0.5, 0.0, 0.5
mid_195, Eudralex2007_18.34, Eudralex2007_18.34_2, CleaningTask_203, 0.31562, 0.5, 0.0, 0.5
mid_196, Eudralex2007_18.34, Eudralex2007_18.34_2, DataRecordingTask503, 0.28545, 0.0, 0.0, 0.28545
mid_197, Eudralex2007_18.34, Eudralex2007_18.34_2, S202Task, 0.25329, 0.0, 0.0, 0.25329
mid_198, Eudralex2007_18.34, Eudralex2007_18.34_2, TankCleaningTask103, 0.36794, 0.5, 0.0, 0.5
mid_199, Eudralex2007_18.34, Eudralex2007_18.34_2, InvestigatingTask_303, 0.36708, 0.17625, 0.0, 0.36708
mid_200, Eudralex2007_18.34, Eudralex2007_18.34_2, InvestigatingTask_101, 0.35901, 0.17625, 0.0, 0.35901
mid_201, Eudralex2007_18.34, Eudralex2007_18.34_2, InvestigatingTask_102, 0.15588, 0.0, 0.0, 0.15588
mid_202, Eudralex2007_18.34, Eudralex2007_18.34_2, InvestigatingTask_203, 0.35901, 0.0, 0.0, 0.35901
mid_203, Eudralex2007_18.34, Eudralex2007_18.34_2, InvestigatingTask_104, 0.15588, 0.0, 0.0, 0.15588
mid_204, Eudralex2007_18.34, Eudralex2007_18.34_2, RecycleDisposal102, 0.41085, 0.26996, 0.0, 0.41085
mid_205, Eudralex2007_18.34, Eudralex2007_18.34_2, InvestigatingTask_103, 0.35901, 0.0, 0.0, 0.35901
mid_206, Eudralex2007_18.34, Eudralex2007_18.34_2, InvestigatingTask_301, 0.3112, 0.0, 0.0, 0.3112
mid_207, Eudralex2007_18.34, Eudralex2007_18.34_2, DeviationRecordTask101, 0.30987, 0.0, 0.0, 0.30987
mid_208, Eudralex2007_18.34, Eudralex2007_18.34_2, BioDisposal101, 0.41085, 0.26996, 0.0, 0.41085
mid_209, Eudralex2007_18.34, Eudralex2007_18.34_2, InvestigatingTask_302, 0.3112, 0.0, 0.0, 0.3112
mid_210, Eudralex2007_18.34, Eudralex2007_18.34_2, DeviationRecordTask103, 0.30987, 0.0, 0.0, 0.30987
mid_211, Eudralex2007_18.34, Eudralex2007_18.34_2, DeviationRecordTask102, 0.30987, 0.0, 0.0, 0.30987
mid_212, Eudralex2007_18.34, Eudralex2007_18.34_2, ToxicDisposal103, 0.41085, 0.26996, 0.0, 0.41085
mid_213, Eudralex2007_18.34, Eudralex2007_18.34_2, DeviationRecordTask104, 0.30987, 0.0, 0.0, 0.30987
mid_214, Eudralex2007_18.34, Eudralex2007_18.34_3, MarkingTask_302, 0.4138, 0.29438, 0.0, 0.4138
mid_215, Eudralex2007_18.34, Eudralex2007_18.34_3, P101Task, 0.3282, 0.0, 0.0, 0.3282
mid_216, Eudralex2007_18.34, Eudralex2007_18.34_3, DataRecordingTask501, 0.28545, 0.0, 0.0, 0.28545
mid_217, Eudralex2007_18.34, Eudralex2007_18.34_3, IncidentRecordingTask401, 0.23979, 0.0, 0.0, 0.23979
mid_218, Eudralex2007_18.34, Eudralex2007_18.34_3, AspirinTabletMarkTask101, 0.26017, 0.29438, 0.0, 0.29438
mid_219, Eudralex2007_18.34, Eudralex2007_18.34_3, AspirinTabletMarkTask102, 0.47497, 0.29438, 0.0, 0.47497
mid_220, Eudralex2007_18.34, Eudralex2007_18.34_3, AspirinStorageTask101, 0.42115, 0.0, 0.0, 0.42115
mid_221, Eudralex2007_18.34, Eudralex2007_18.34_3, ResultRecordingTask303, 0.3533, 0.0, 0.0, 0.3533
mid_222, Eudralex2007_18.34, Eudralex2007_18.34_3, StoringTask102, 0.42115, 0.0, 0.0, 0.42115
mid_223, Eudralex2007_18.34, Eudralex2007_18.34_3, PurchasingTask102, 0.35582, 0.0, 0.0, 0.35582
mid_224, Eudralex2007_18.34, Eudralex2007_18.34_3, ComplaintRecordingTask203, 0.23979, 0.0, 0.0, 0.23979
mid_225, Eudralex2007_18.34, Eudralex2007_18.34_3, STask303, 0.23039, 0.0, 0.0, 0.23039
mid_226, Eudralex2007_18.34, Eudralex2007_18.34_3, AcidPurchaseTask101, 0.39841, 0.0, 0.0, 0.39841
mid_227, Eudralex2007_18.34, Eudralex2007_18.34_3, CleaningTask_301, 0.31562, 0.5, 0.0, 0.5
mid_228, Eudralex2007_18.34, Eudralex2007_18.34_3, DisposingTask201, 0.13842, 0.26996, 0.0, 0.26996
mid_229, Eudralex2007_18.34, Eudralex2007_18.34_3, CleaningTask_302, 0.31562, 0.5, 0.0, 0.5
mid_230, Eudralex2007_18.34, Eudralex2007_18.34_3, ResultRecordingTask301, 0.3533, 0.0, 0.0, 0.3533
mid_231, Eudralex2007_18.34, Eudralex2007_18.34_3, P102Task, 0.33188, 0.0, 0.0, 0.33188
mid_232, Eudralex2007_18.34, Eudralex2007_18.34_3, MarkingTask_202, 0.4138, 0.29438, 0.0, 0.4138
mid_233, Eudralex2007_18.34, Eudralex2007_18.34_3, ProtectingTask202, 0.39841, 0.0, 0.0, 0.39841
mid_234, Eudralex2007_18.34, Eudralex2007_18.34_3, DataRecordingTask502, 0.28545, 0.0, 0.0, 0.28545
mid_235, Eudralex2007_18.34, Eudralex2007_18.34_3, P103Task, 0.33188, 0.0, 0.0, 0.33188
mid_236, Eudralex2007_18.34, Eudralex2007_18.34_3, MarkingTask_203, 0.4138, 0.29438, 0.0, 0.4138
mid_237, Eudralex2007_18.34, Eudralex2007_18.34_3, CleaningTask_201, 0.21513, 0.5, 0.0, 0.5
mid_238, Eudralex2007_18.34, Eudralex2007_18.34_3, CheckingTask402, 0.35901, 0.17625, 0.0, 0.35901
mid_239, Eudralex2007_18.34, Eudralex2007_18.34_3, CheckingTask403, 0.35901, 0.17625, 0.0, 0.35901
mid_240, Eudralex2007_18.34, Eudralex2007_18.34_3, S203Task, 0.25329, 0.0, 0.0, 0.25329
mid_241, Eudralex2007_18.34, Eudralex2007_18.34_3, MarkingTask_301, 0.4138, 0.29438, 0.0, 0.4138
mid_242, Eudralex2007_18.34, Eudralex2007_18.34_3, CheckingTask401, 0.35901, 0.17625, 0.0, 0.35901
mid_243, Eudralex2007_18.34, Eudralex2007_18.34_3, DisposingTask202, 0.13842, 0.26996, 0.0, 0.26996
mid_244, Eudralex2007_18.34, Eudralex2007_18.34_3, StoringTask104, 0.39841, 0.0, 0.0, 0.39841
mid_245, Eudralex2007_18.34, Eudralex2007_18.34_3, S201Task, 0.36111, 0.0, 0.0, 0.36111
mid_246, Eudralex2007_18.34, Eudralex2007_18.34_3, CleaningTask_303, 0.31562, 0.5, 0.0, 0.5
mid_247, Eudralex2007_18.34, Eudralex2007_18.34_3, PurchasingTask104, 0.39841, 0.0, 0.0, 0.39841
mid_248, Eudralex2007_18.34, Eudralex2007_18.34_3, CleaningTask_202, 0.36111, 0.5, 0.0, 0.5
mid_249, Eudralex2007_18.34, Eudralex2007_18.34_3, MarkingTask_303, 0.4138, 0.29438, 0.0, 0.4138
mid_250, Eudralex2007_18.34, Eudralex2007_18.34_3, IncidentRecordingTask403, 0.23979, 0.0, 0.0, 0.23979
mid_251, Eudralex2007_18.34, Eudralex2007_18.34_3, MarkingTask_201, 0.4138, 0.29438, 0.0, 0.4138
mid_252, Eudralex2007_18.34, Eudralex2007_18.34_3, IncidentRecordingTask402, 0.23979, 0.0, 0.0, 0.23979
mid_253, Eudralex2007_18.34, Eudralex2007_18.34_3, StoringTask103, 0.42115, 0.0, 0.0, 0.42115
mid_254, Eudralex2007_18.34, Eudralex2007_18.34_3, STask301, 0.23039, 0.0, 0.0, 0.23039
mid_255, Eudralex2007_18.34, Eudralex2007_18.34_3, T101CleaningTask, 0.36768, 0.5, 0.0, 0.5
mid_256, Eudralex2007_18.34, Eudralex2007_18.34_3, STask302, 0.23039, 0.0, 0.0, 0.23039
mid_257, Eudralex2007_18.34, Eudralex2007_18.34_3, ProtectingTask203, 0.39841, 0.0, 0.0, 0.39841
mid_258, Eudralex2007_18.34, Eudralex2007_18.34_3, DisposingTask203, 0.13842, 0.26996, 0.0, 0.26996
mid_259, Eudralex2007_18.34, Eudralex2007_18.34_3, ComplaintRecordingTask201, 0.25452, 0.0, 0.0, 0.25452
mid_260, Eudralex2007_18.34, Eudralex2007_18.34_3, ComplaintRecordingTask202, 0.25452, 0.0, 0.0, 0.25452
mid_261, Eudralex2007_18.34, Eudralex2007_18.34_3, AspirinTabletMarkTask103, 0.47912, 0.29438, 0.0, 0.47912
mid_262, Eudralex2007_18.34, Eudralex2007_18.34_3, ResultRecordingTask302, 0.3533, 0.0, 0.0, 0.3533
mid_263, Eudralex2007_18.34, Eudralex2007_18.34_3, ProtectingTask201, 0.35582, 0.0, 0.0, 0.35582
mid_264, Eudralex2007_18.34, Eudralex2007_18.34_3, T102CleaningTask, 0.36794, 0.5, 0.0, 0.5
mid_265, Eudralex2007_18.34, Eudralex2007_18.34_3, CleaningTask_203, 0.31562, 0.5, 0.0, 0.5
mid_266, Eudralex2007_18.34, Eudralex2007_18.34_3, DataRecordingTask503, 0.28545, 0.0, 0.0, 0.28545
mid_267, Eudralex2007_18.34, Eudralex2007_18.34_3, S202Task, 0.25329, 0.0, 0.0, 0.25329
mid_268, Eudralex2007_18.34, Eudralex2007_18.34_3, TankCleaningTask103, 0.36794, 0.5, 0.0, 0.5
mid_269, Eudralex2007_18.34, Eudralex2007_18.34_3, InvestigatingTask_303, 0.36708, 0.17625, 0.0, 0.36708
mid_270, Eudralex2007_18.34, Eudralex2007_18.34_3, InvestigatingTask_101, 0.35901, 0.17625, 0.0, 0.35901
mid_271, Eudralex2007_18.34, Eudralex2007_18.34_3, InvestigatingTask_102, 0.15588, 0.0, 0.0, 0.15588
mid_272, Eudralex2007_18.34, Eudralex2007_18.34_3, InvestigatingTask_203, 0.35901, 0.0, 0.0, 0.35901
mid_273, Eudralex2007_18.34, Eudralex2007_18.34_3, InvestigatingTask_104, 0.15588, 0.0, 0.0, 0.15588
mid_274, Eudralex2007_18.34, Eudralex2007_18.34_3, RecycleDisposal102, 0.41085, 0.26996, 0.0, 0.41085
mid_275, Eudralex2007_18.34, Eudralex2007_18.34_3, InvestigatingTask_103, 0.35901, 0.0, 0.0, 0.35901
mid_276, Eudralex2007_18.34, Eudralex2007_18.34_3, InvestigatingTask_301, 0.3112, 0.0, 0.0, 0.3112
mid_277, Eudralex2007_18.34, Eudralex2007_18.34_3, DeviationRecordTask101, 0.30987, 0.0, 0.0, 0.30987
mid_278, Eudralex2007_18.34, Eudralex2007_18.34_3, BioDisposal101, 0.41085, 0.26996, 0.0, 0.41085
mid_279, Eudralex2007_18.34, Eudralex2007_18.34_3, InvestigatingTask_302, 0.3112, 0.0, 0.0, 0.3112
mid_280, Eudralex2007_18.34, Eudralex2007_18.34_3, DeviationRecordTask103, 0.30987, 0.0, 0.0, 0.30987
mid_281, Eudralex2007_18.34, Eudralex2007_18.34_3, DeviationRecordTask102, 0.30987, 0.0, 0.0, 0.30987
mid_282, Eudralex2007_18.34, Eudralex2007_18.34_3, ToxicDisposal103, 0.41085, 0.26996, 0.0, 0.41085
mid_283, Eudralex2007_18.34, Eudralex2007_18.34_3, DeviationRecordTask104, 0.30987, 0.0, 0.0, 0.30987
mid_284, Eudralex2007_5.49, Eudralex2007_5.49_1, MarkingTask_302, 0.63158, 0.40719, 0.0, 0.63158
mid_285, Eudralex2007_5.49, Eudralex2007_5.49_1, P101Task, 0.58127, 0.0, 0.0, 0.58127
mid_286, Eudralex2007_5.49, Eudralex2007_5.49_1, DataRecordingTask501, 0.4573, 1.0, 0.0, 1.0
mid_287, Eudralex2007_5.49, Eudralex2007_5.49_1, IncidentRecordingTask401, 0.4573, 0.5, 0.0, 0.5
mid_288, Eudralex2007_5.49, Eudralex2007_5.49_1, AspirinTabletMarkTask101, 0.51897, 0.40719, 0.0, 0.51897
mid_289, Eudralex2007_5.49, Eudralex2007_5.49_1, AspirinTabletMarkTask102, 0.54809, 0.40719, 0.0, 0.54809
mid_290, Eudralex2007_5.49, Eudralex2007_5.49_1, AspirinStorageTask101, 0.57557, 0.40693, 0.0, 0.57557
mid_291, Eudralex2007_5.49, Eudralex2007_5.49_1, ResultRecordingTask303, 0.59369, 0.82028, 0.0, 0.82028
mid_292, Eudralex2007_5.49, Eudralex2007_5.49_1, StoringTask102, 0.53318, 0.40693, 0.0, 0.53318
mid_293, Eudralex2007_5.49, Eudralex2007_5.49_1, PurchasingTask102, 0.36557, 0.26567, 0.0, 0.36557
mid_294, Eudralex2007_5.49, Eudralex2007_5.49_1, ComplaintRecordingTask203, 0.4573, 0.5, 0.0, 0.5
mid_295, Eudralex2007_5.49, Eudralex2007_5.49_1, STask303, 0.52878, 0.40693, 0.0, 0.52878
mid_296, Eudralex2007_5.49, Eudralex2007_5.49_1, AcidPurchaseTask101, 0.31831, 0.26567, 0.0, 0.31831
mid_297, Eudralex2007_5.49, Eudralex2007_5.49_1, CleaningTask_301, 0.31695, 0.13108, 0.0, 0.31695
mid_298, Eudralex2007_5.49, Eudralex2007_5.49_1, DisposingTask201, 0.3465, 0.0, 0.0, 0.3465
mid_299, Eudralex2007_5.49, Eudralex2007_5.49_1, CleaningTask_302, 0.31695, 0.13108, 0.0, 0.31695
mid_300, Eudralex2007_5.49, Eudralex2007_5.49_1, ResultRecordingTask301, 0.59369, 0.82028, 0.0, 0.82028
mid_301, Eudralex2007_5.49, Eudralex2007_5.49_1, P102Task, 0.62745, 0.0, 0.0, 0.62745
mid_302, Eudralex2007_5.49, Eudralex2007_5.49_1, MarkingTask_202, 0.54809, 0.40719, 0.0, 0.54809
mid_303, Eudralex2007_5.49, Eudralex2007_5.49_1, ProtectingTask202, 0.31831, 0.0, 0.0, 0.31831
mid_304, Eudralex2007_5.49, Eudralex2007_5.49_1, DataRecordingTask502, 0.4573, 1.0, 0.0, 1.0
mid_305, Eudralex2007_5.49, Eudralex2007_5.49_1, P103Task, 0.62745, 0.0, 0.0, 0.62745
mid_306, Eudralex2007_5.49, Eudralex2007_5.49_1, MarkingTask_203, 0.54809, 0.40719, 0.0, 0.54809
mid_307, Eudralex2007_5.49, Eudralex2007_5.49_1, CleaningTask_201, 0.36092, 0.13108, 0.0, 0.36092
mid_308, Eudralex2007_5.49, Eudralex2007_5.49_1, CheckingTask402, 0.45933, 0.18313, 0.0, 0.45933
mid_309, Eudralex2007_5.49, Eudralex2007_5.49_1, CheckingTask403, 0.45933, 0.18313, 0.0, 0.45933
mid_310, Eudralex2007_5.49, Eudralex2007_5.49_1, S203Task, 0.47238, 0.40693, 0.0, 0.47238
mid_311, Eudralex2007_5.49, Eudralex2007_5.49_1, MarkingTask_301, 0.63158, 0.40719, 0.0, 0.63158
mid_312, Eudralex2007_5.49, Eudralex2007_5.49_1, CheckingTask401, 0.45933, 0.18313, 0.0, 0.45933
mid_313, Eudralex2007_5.49, Eudralex2007_5.49_1, DisposingTask202, 0.3465, 0.0, 0.0, 0.3465
mid_314, Eudralex2007_5.49, Eudralex2007_5.49_1, StoringTask104, 0.57557, 0.40693, 0.0, 0.57557
mid_315, Eudralex2007_5.49, Eudralex2007_5.49_1, S201Task, 0.68354, 0.57994, 0.0, 0.68354
mid_316, Eudralex2007_5.49, Eudralex2007_5.49_1, CleaningTask_303, 0.31695, 0.13108, 0.0, 0.31695
mid_317, Eudralex2007_5.49, Eudralex2007_5.49_1, PurchasingTask104, 0.36557, 0.26567, 0.0, 0.36557
mid_318, Eudralex2007_5.49, Eudralex2007_5.49_1, CleaningTask_202, 0.42628, 0.30409, 0.0, 0.42628
mid_319, Eudralex2007_5.49, Eudralex2007_5.49_1, MarkingTask_303, 0.63158, 0.40719, 0.0, 0.63158
mid_320, Eudralex2007_5.49, Eudralex2007_5.49_1, IncidentRecordingTask403, 0.4573, 0.5, 0.0, 0.5
mid_321, Eudralex2007_5.49, Eudralex2007_5.49_1, MarkingTask_201, 0.54809, 0.40719, 0.0, 0.54809
mid_322, Eudralex2007_5.49, Eudralex2007_5.49_1, IncidentRecordingTask402, 0.4573, 0.5, 0.0, 0.5
mid_323, Eudralex2007_5.49, Eudralex2007_5.49_1, StoringTask103, 0.53318, 0.40693, 0.0, 0.53318
mid_324, Eudralex2007_5.49, Eudralex2007_5.49_1, STask301, 0.52878, 0.40693, 0.0, 0.52878
mid_325, Eudralex2007_5.49, Eudralex2007_5.49_1, T101CleaningTask, 0.62409, 0.13108, 0.0, 0.62409
mid_326, Eudralex2007_5.49, Eudralex2007_5.49_1, STask302, 0.52878, 0.40693, 0.0, 0.52878
mid_327, Eudralex2007_5.49, Eudralex2007_5.49_1, ProtectingTask203, 0.31831, 0.0, 0.0, 0.31831
mid_328, Eudralex2007_5.49, Eudralex2007_5.49_1, DisposingTask203, 0.3465, 0.0, 0.0, 0.3465
mid_329, Eudralex2007_5.49, Eudralex2007_5.49_1, ComplaintRecordingTask201, 0.48405, 0.5, 0.0, 0.5
mid_330, Eudralex2007_5.49, Eudralex2007_5.49_1, ComplaintRecordingTask202, 0.48405, 0.5, 0.0, 0.5
mid_331, Eudralex2007_5.49, Eudralex2007_5.49_1, AspirinTabletMarkTask103, 0.54809, 0.40719, 0.0, 0.54809
mid_332, Eudralex2007_5.49, Eudralex2007_5.49_1, PurchasingTask103, 0.19243, 0.26567, 0.0, 0.26567
mid_333, Eudralex2007_5.49, Eudralex2007_5.49_1, ResultRecordingTask302, 0.59369, 0.82028, 0.0, 0.82028
mid_334, Eudralex2007_5.49, Eudralex2007_5.49_1, ProtectingTask201, 0.31831, 0.0, 0.0, 0.31831
mid_335, Eudralex2007_5.49, Eudralex2007_5.49_1, T102CleaningTask, 0.62745, 0.13108, 0.0, 0.62745
mid_336, Eudralex2007_5.49, Eudralex2007_5.49_1, CleaningTask_203, 0.31695, 0.13108, 0.0, 0.31695
