sn,alpha,beta,gamma,threshold,precision,recall,fmeasure
1236,1.3877787807814457E-16,0.8,0.7000000000000001,0.7299999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1237,1.3877787807814457E-16,0.8,0.6000000000000001,0.7699999999999999,0.8666666666666667,0.7647058823529411,0.8125
1238,1.3877787807814457E-16,0.8,0.5000000000000001,0.7499999999999999,0.7647058823529411,0.7647058823529411,0.7647058823529412
1239,1.3877787807814457E-16,0.8,0.40000000000000013,0.6299999999999998,0.6666666666666666,0.9411764705882353,0.7804878048780487
1240,1.3877787807814457E-16,0.8,0.30000000000000016,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1241,1.3877787807814457E-16,0.8,0.20000000000000015,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1242,1.3877787807814457E-16,0.8,0.10000000000000014,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1243,1.3877787807814457E-16,0.8,1.3877787807814457E-16,0.5799999999999997,0.68,1.0,0.8095238095238095
1244,1.3877787807814457E-16,0.7000000000000001,1.0,0.85,1.0,0.5882352941176471,0.7407407407407407
1245,1.3877787807814457E-16,0.7000000000000001,0.9,0.85,1.0,0.5882352941176471,0.7407407407407407
1246,1.3877787807814457E-16,0.7000000000000001,0.8,0.7499999999999999,0.7222222222222222,0.7647058823529411,0.7428571428571428
1247,1.3877787807814457E-16,0.7000000000000001,0.7000000000000001,0.7599999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1248,1.3877787807814457E-16,0.7000000000000001,0.6000000000000001,0.7599999999999999,0.8666666666666667,0.7647058823529411,0.8125
1249,1.3877787807814457E-16,0.7000000000000001,0.5000000000000001,0.7599999999999999,0.8666666666666667,0.7647058823529411,0.8125
1250,1.3877787807814457E-16,0.7000000000000001,0.40000000000000013,0.6199999999999998,0.6666666666666666,0.9411764705882353,0.7804878048780487
1251,1.3877787807814457E-16,0.7000000000000001,0.30000000000000016,0.5999999999999998,0.68,1.0,0.8095238095238095
1252,1.3877787807814457E-16,0.7000000000000001,0.20000000000000015,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1253,1.3877787807814457E-16,0.7000000000000001,0.10000000000000014,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1254,1.3877787807814457E-16,0.7000000000000001,1.3877787807814457E-16,0.5799999999999997,0.68,1.0,0.8095238095238095
1255,1.3877787807814457E-16,0.6000000000000001,1.0,0.85,1.0,0.5882352941176471,0.7407407407407407
1256,1.3877787807814457E-16,0.6000000000000001,0.9,0.85,1.0,0.5882352941176471,0.7407407407407407
1257,1.3877787807814457E-16,0.6000000000000001,0.8,0.85,1.0,0.5882352941176471,0.7407407407407407
1258,1.3877787807814457E-16,0.6000000000000001,0.7000000000000001,0.7399999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1259,1.3877787807814457E-16,0.6000000000000001,0.6000000000000001,0.7599999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1260,1.3877787807814457E-16,0.6000000000000001,0.5000000000000001,0.7599999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1261,1.3877787807814457E-16,0.6000000000000001,0.40000000000000013,0.7199999999999999,0.7368421052631579,0.8235294117647058,0.7777777777777778
1262,1.3877787807814457E-16,0.6000000000000001,0.30000000000000016,0.5999999999999998,0.68,1.0,0.8095238095238095
1263,1.3877787807814457E-16,0.6000000000000001,0.20000000000000015,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1264,1.3877787807814457E-16,0.6000000000000001,0.10000000000000014,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1265,1.3877787807814457E-16,0.6000000000000001,1.3877787807814457E-16,0.5799999999999997,0.68,1.0,0.8095238095238095
1266,1.3877787807814457E-16,0.5000000000000001,1.0,0.7299999999999999,0.7,0.8235294117647058,0.7567567567567567
1267,1.3877787807814457E-16,0.5000000000000001,0.9,0.7299999999999999,0.7,0.8235294117647058,0.7567567567567567
1268,1.3877787807814457E-16,0.5000000000000001,0.8,0.7599999999999999,0.9166666666666666,0.6470588235294118,0.7586206896551724
1269,1.3877787807814457E-16,0.5000000000000001,0.7000000000000001,0.7399999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1270,1.3877787807814457E-16,0.5000000000000001,0.6000000000000001,0.7499999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1271,1.3877787807814457E-16,0.5000000000000001,0.5000000000000001,0.7599999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1272,1.3877787807814457E-16,0.5000000000000001,0.40000000000000013,0.7599999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1273,1.3877787807814457E-16,0.5000000000000001,0.30000000000000016,0.5899999999999997,0.6538461538461539,1.0,0.7906976744186047
1274,1.3877787807814457E-16,0.5000000000000001,0.20000000000000015,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1275,1.3877787807814457E-16,0.5000000000000001,0.10000000000000014,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1276,1.3877787807814457E-16,0.5000000000000001,1.3877787807814457E-16,0.5799999999999997,0.68,1.0,0.8095238095238095
1277,1.3877787807814457E-16,0.40000000000000013,1.0,0.7199999999999999,0.6818181818181818,0.8823529411764706,0.7692307692307693
1278,1.3877787807814457E-16,0.40000000000000013,0.9,0.7199999999999999,0.6818181818181818,0.8823529411764706,0.7692307692307693
1279,1.3877787807814457E-16,0.40000000000000013,0.8,0.7699999999999999,0.9166666666666666,0.6470588235294118,0.7586206896551724
1280,1.3877787807814457E-16,0.40000000000000013,0.7000000000000001,0.7599999999999999,0.9166666666666666,0.6470588235294118,0.7586206896551724
1281,1.3877787807814457E-16,0.40000000000000013,0.6000000000000001,0.7399999999999999,0.8235294117647058,0.8235294117647058,0.8235294117647058
1282,1.3877787807814457E-16,0.40000000000000013,0.5000000000000001,0.7499999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1283,1.3877787807814457E-16,0.40000000000000013,0.40000000000000013,0.7599999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1284,1.3877787807814457E-16,0.40000000000000013,0.30000000000000016,0.7599999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1285,1.3877787807814457E-16,0.40000000000000013,0.20000000000000015,0.5899999999999997,0.7083333333333334,1.0,0.8292682926829268
1286,1.3877787807814457E-16,0.40000000000000013,0.10000000000000014,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1287,1.3877787807814457E-16,0.40000000000000013,1.3877787807814457E-16,0.5799999999999997,0.68,1.0,0.8095238095238095
1288,1.3877787807814457E-16,0.30000000000000016,1.0,0.6899999999999998,0.5769230769230769,0.8823529411764706,0.6976744186046512
1289,1.3877787807814457E-16,0.30000000000000016,0.9,0.6899999999999998,0.5769230769230769,0.8823529411764706,0.6976744186046512
1290,1.3877787807814457E-16,0.30000000000000016,0.8,0.6999999999999998,0.625,0.8823529411764706,0.7317073170731708
1291,1.3877787807814457E-16,0.30000000000000016,0.7000000000000001,0.7099999999999999,0.6818181818181818,0.8823529411764706,0.7692307692307693
1292,1.3877787807814457E-16,0.30000000000000016,0.6000000000000001,0.7299999999999999,0.7777777777777778,0.8235294117647058,0.7999999999999999
1293,1.3877787807814457E-16,0.30000000000000016,0.5000000000000001,0.7299999999999999,0.8235294117647058,0.8235294117647058,0.8235294117647058
1294,1.3877787807814457E-16,0.30000000000000016,0.40000000000000013,0.7399999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1295,1.3877787807814457E-16,0.30000000000000016,0.30000000000000016,0.7599999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1296,1.3877787807814457E-16,0.30000000000000016,0.20000000000000015,0.7499999999999999,0.9285714285714286,0.7647058823529411,0.8387096774193549
1297,1.3877787807814457E-16,0.30000000000000016,0.10000000000000014,0.5999999999999998,0.7083333333333334,1.0,0.8292682926829268
1298,1.3877787807814457E-16,0.30000000000000016,1.3877787807814457E-16,0.5799999999999997,0.68,1.0,0.8095238095238095
1299,1.3877787807814457E-16,0.20000000000000015,1.0,0.6099999999999998,0.5172413793103449,0.8823529411764706,0.6521739130434783
1300,1.3877787807814457E-16,0.20000000000000015,0.9,0.6199999999999998,0.5172413793103449,0.8823529411764706,0.6521739130434783
1301,1.3877787807814457E-16,0.20000000000000015,0.8,0.6299999999999998,0.5172413793103449,0.8823529411764706,0.6521739130434783
1302,1.3877787807814457E-16,0.20000000000000015,0.7000000000000001,0.6399999999999998,0.5357142857142857,0.8823529411764706,0.6666666666666667
1303,1.3877787807814457E-16,0.20000000000000015,0.6000000000000001,0.6499999999999998,0.5555555555555556,0.8823529411764706,0.6818181818181819
1304,1.3877787807814457E-16,0.20000000000000015,0.5000000000000001,0.6699999999999998,0.6,0.8823529411764706,0.7142857142857143
1305,1.3877787807814457E-16,0.20000000000000015,0.40000000000000013,0.6899999999999998,0.6818181818181818,0.8823529411764706,0.7692307692307693
1306,1.3877787807814457E-16,0.20000000000000015,0.30000000000000016,0.6899999999999998,0.7894736842105263,0.8823529411764706,0.8333333333333333
1307,1.3877787807814457E-16,0.20000000000000015,0.20000000000000015,0.7399999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1308,1.3877787807814457E-16,0.20000000000000015,0.10000000000000014,0.5699999999999997,0.68,1.0,0.8095238095238095
1309,1.3877787807814457E-16,0.20000000000000015,1.3877787807814457E-16,0.5799999999999997,0.68,1.0,0.8095238095238095
1310,1.3877787807814457E-16,0.10000000000000014,1.0,0.6799999999999998,0.5217391304347826,0.7058823529411765,0.6
1311,1.3877787807814457E-16,0.10000000000000014,0.9,0.7899999999999999,1.0,0.47058823529411764,0.6399999999999999
1312,1.3877787807814457E-16,0.10000000000000014,0.8,0.6899999999999998,0.5217391304347826,0.7058823529411765,0.6
1313,1.3877787807814457E-16,0.10000000000000014,0.7000000000000001,0.7799999999999999,1.0,0.47058823529411764,0.6399999999999999
1314,1.3877787807814457E-16,0.10000000000000014,0.6000000000000001,0.7699999999999999,1.0,0.47058823529411764,0.6399999999999999
1315,1.3877787807814457E-16,0.10000000000000014,0.5000000000000001,0.6999999999999998,0.5714285714285714,0.7058823529411765,0.6315789473684211
1316,1.3877787807814457E-16,0.10000000000000014,0.40000000000000013,0.7399999999999999,0.8181818181818182,0.5294117647058824,0.6428571428571428
1317,1.3877787807814457E-16,0.10000000000000014,0.30000000000000016,0.7099999999999999,0.7058823529411765,0.7058823529411765,0.7058823529411765
1318,1.3877787807814457E-16,0.10000000000000014,0.20000000000000015,0.7299999999999999,0.9166666666666666,0.6470588235294118,0.7586206896551724
1319,1.3877787807814457E-16,0.10000000000000014,0.10000000000000014,0.7399999999999999,0.9333333333333333,0.8235294117647058,0.8749999999999999
1320,1.3877787807814457E-16,0.10000000000000014,1.3877787807814457E-16,0.5799999999999997,0.68,1.0,0.8095238095238095
1321,1.3877787807814457E-16,1.3877787807814457E-16,1.0,0.82,1.0,0.47058823529411764,0.6399999999999999
1322,1.3877787807814457E-16,1.3877787807814457E-16,0.9,0.82,1.0,0.47058823529411764,0.6399999999999999
1323,1.3877787807814457E-16,1.3877787807814457E-16,0.8,0.82,1.0,0.47058823529411764,0.6399999999999999
1324,1.3877787807814457E-16,1.3877787807814457E-16,0.7000000000000001,0.82,1.0,0.47058823529411764,0.6399999999999999
1325,1.3877787807814457E-16,1.3877787807814457E-16,0.6000000000000001,0.82,1.0,0.47058823529411764,0.6399999999999999
1326,1.3877787807814457E-16,1.3877787807814457E-16,0.5000000000000001,0.82,1.0,0.47058823529411764,0.6399999999999999
1327,1.3877787807814457E-16,1.3877787807814457E-16,0.40000000000000013,0.82,1.0,0.47058823529411764,0.6399999999999999
1328,1.3877787807814457E-16,1.3877787807814457E-16,0.30000000000000016,0.82,1.0,0.47058823529411764,0.6399999999999999
1329,1.3877787807814457E-16,1.3877787807814457E-16,0.20000000000000015,0.82,1.0,0.47058823529411764,0.6399999999999999
1330,1.3877787807814457E-16,1.3877787807814457E-16,0.10000000000000014,0.82,1.0,0.47058823529411764,0.6399999999999999
1331,1.3877787807814457E-16,1.3877787807814457E-16,1.3877787807814457E-16,0.7899999999999999,1.0,0.8235294117647058,0.9032258064516129
